CompanySize,Industry,Region,CreditScore,PriorDefault,RegionRiskScore,MacroEconomicIndex,PctChangeRevenue,PctChangeNetProfit,CurrentRatio,DebtToEquity,InterestCoverage,Default
Medium,Textiles,West,High,No,51.62912855,117.9198325,-0.164351211,0.002374865,1.19394002,2.725189315,4.322741004,Non-Default
Small,Automotive,North,Medium,No,51.29046784,81.11313774,-0.125119461,0.408306273,1.061243209,1.223792372,14.09287971,Non-Default
Medium,Machinery,East,Medium,Yes,59.3606645,101.0125356,-0.113369093,-0.240058451,1.798259593,0.531796245,37.73047058,Default
Small,Automotive,Central,Medium,No,44.45713642,106.4107693,0.135475463,0.112078595,1.07992957,1.182875688,53.68831629,Non-Default
Medium,Chemicals,North,Medium,Yes,40.26669218,124.5222132,0.09915142,0.351183071,1.714873701,0.595390968,187.957814,Default
Medium,Textiles,Central,Medium,No,49.88141619,77.50146591,0.181669389,0.252580704,2.998906854,0.522838732,88.66379835,Non-Default
Large,Textiles,East,Low,No,48.86111669,104.2549163,0.26633052,0.157836597,1.90740752,0.930729814,39.73892585,Default
Medium,Machinery,Central,Medium,No,50.11059193,96.43494484,0.128872406,-0.149229697,2.834223774,3.279575341,55.37634968,Non-Default
Medium,Textiles,East,Low,No,69.45514458,109.5619065,-0.306448744,0.301933928,2.344198207,3.184218129,9.67647471,Non-Default
Large,Textiles,Central,High,No,43.21795623,98.45719592,-0.033570564,-0.371559042,2.767505606,1.983490516,71.49110046,Default
Small,Textiles,Central,Low,No,58.2327818,104.4951756,-0.006582249,0.155383527,2.17627749,3.895811989,39.48554207,Default
Small,Textiles,South,Low,No,46.43448854,101.9970594,0.101571961,-0.403030897,2.582207996,1.50309131,36.76343443,Default
Medium,Textiles,North,Medium,No,56.70453561,113.6610629,-0.138709699,0.476695965,1.466160798,0.805271477,5.780422734,Non-Default
Medium,Chemicals,Central,Low,Yes,51.41258178,115.4388427,0.345996506,-0.256954204,1.618199599,1.793160828,11.65392294,Non-Default
Medium,Automotive,West,Medium,Yes,54.5371151,91.76794596,-0.030269145,-0.085349717,2.91257158,5.846853904,50.71188281,Non-Default
Large,Metals,South,Medium,Yes,56.00505565,76.78291114,-0.01615705,0.446582191,1.388574346,0.474225159,61.26836089,Default
Medium,Textiles,North,Medium,Yes,43.40574625,105.9647063,0.01088584,0.142182408,1.727018439,7.25866841,77.31909514,Default
Medium,Metals,South,Medium,No,26.15037158,94.04341572,-0.053097226,-0.151596009,2.23254935,2.946178749,204.0725819,Non-Default
Medium,Metals,North,Medium,No,59.00427548,91.93002645,-0.297044764,0.06004854,1.663287028,2.46915126,25.37481864,Non-Default
Large,Chemicals,East,High,No,25.88162461,108.2232573,0.298216844,0.103048635,0.846079079,2.01477553,81.54084709,Non-Default
Large,Textiles,Central,Low,Yes,43.31809858,145.6709595,-0.076942638,0.13571505,2.54290688,0.833658441,63.71886519,Default
Large,Metals,West,High,No,39.80453475,89.10095551,0.175967232,-0.022588739,1.538427963,4.932818036,33.30535441,Non-Default
Small,Textiles,South,High,No,58.77155933,92.68713907,-0.035074266,-0.05053787,1.300862518,7.53800595,53.72118943,Non-Default
Medium,Machinery,South,Medium,No,66.35912868,85.07592691,-0.075825674,0.201878674,1.912244558,5.871916873,11.04498305,Non-Default
Small,Machinery,South,Medium,No,50.77350528,93.46480329,-0.19899201,-0.033268978,0.818551585,0.575517684,193.7636014,Non-Default
Small,Machinery,South,Medium,No,45.58214898,57.61673966,-0.306298787,-0.238471601,2.700564992,2.874578506,9.837181887,Non-Default
Small,Metals,Central,Medium,Yes,42.43639277,103.9419928,-0.039066962,-0.048897529,1.374969915,1.732190023,4.453324924,Default
Medium,Machinery,North,Medium,Yes,53.53119522,75.16679063,-0.047540457,0.025027893,2.830042983,3.405328435,423.8399246,Default
Medium,Chemicals,Central,Medium,No,35.92883713,94.67845321,0.337244542,0.116447964,2.291064836,1.046545975,92.4286069,Non-Default
Small,Chemicals,East,Medium,No,32.72283455,102.6749606,0.064356328,0.078971663,2.007027419,6.947928105,144.4766157,Non-Default
Medium,Metals,Central,Medium,No,41.36987081,87.38876214,0.278308076,-0.300023123,2.573761945,0.951466892,74.8997796,Non-Default
Medium,Textiles,Central,Medium,Yes,45.34484939,119.1524217,-0.250377898,0.154614906,2.985164241,2.887830613,141.6479218,Default
Medium,Automotive,East,Medium,Yes,28.26799148,97.34504526,0.06036939,-0.022107484,1.352659828,1.514370629,75.74214527,Default
Small,Textiles,Central,Medium,Yes,66.76487954,87.98685614,0.160140937,-0.110512446,1.581211447,2.031508428,116.816874,Non-Default
Medium,Textiles,North,Low,No,43.37072898,99.4572539,0.072449681,0.263904721,1.865734011,0.585792342,2.320655213,Non-Default
Medium,Textiles,West,Medium,Yes,40.39350483,129.8233151,0.080030514,-0.150774709,1.986850831,1.998523629,18.47852981,Default
Small,Textiles,East,High,No,57.24420602,91.69766313,0.000111976,0.476248149,2.016535372,1.763354621,2.322597988,Non-Default
Small,Automotive,South,High,No,35.76902779,77.43069385,-0.188867312,0.451906869,2.007739511,2.722397263,10.69519888,Non-Default
Medium,Machinery,North,High,No,45.8889102,101.3203847,-0.223295807,0.282055325,2.622131557,0.896173927,45.62495119,Default
Large,Textiles,West,Low,Yes,52.14262509,103.3380966,0.191334259,-0.138179848,1.690121404,3.984312619,49.98629213,Default
Medium,Chemicals,North,High,No,40.27238414,108.5597337,-0.082123217,0.17335349,0.824136657,6.528152965,10.03947411,Default
Medium,Metals,North,Medium,No,48.6047661,66.62434375,-0.035267746,0.097170647,2.726526037,4.855211065,43.77797731,Non-Default
Medium,Metals,South,Medium,No,54.91062321,135.2426311,-0.082164708,-0.15037392,2.25695481,1.149665725,11.73153521,Non-Default
Medium,Chemicals,West,High,No,44.91228928,89.1766003,-0.128687094,0.297326866,1.216859359,3.120707517,47.15501142,Non-Default
Small,Textiles,North,Low,No,69.3192027,134.3890266,-0.242509437,0.029924658,0.865121971,1.079077745,72.1939323,Default
Medium,Automotive,South,Medium,Yes,47.84471514,86.39476631,0.357208576,-0.582944859,1.494715686,4.490525854,68.80542435,Default
Large,Machinery,East,Low,No,49.77907912,76.60713255,-0.357712457,0.399530426,1.073785015,1.106298681,33.60706262,Non-Default
Medium,Metals,South,Medium,No,48.20682925,108.9861095,0.187573231,0.407371874,2.773016105,0.699596274,58.80381199,Non-Default
Large,Machinery,Central,Medium,No,49.8426293,89.42282452,0.267774339,0.013997088,1.41130596,1.459644469,164.1642658,Non-Default
Medium,Automotive,South,Medium,No,44.56466387,109.2948014,0.078290022,0.18510164,2.352465399,0.615645913,167.236178,Non-Default
Small,Metals,South,High,No,62.08954055,112.1374855,0.015003992,0.116223608,2.247576158,1.874836588,3.205018053,Non-Default
Large,Machinery,South,Low,No,63.54929104,77.86707302,0.09658376,-0.088885835,2.370744852,1.824374019,77.3208625,Default
Small,Automotive,North,High,Yes,55.8221791,97.14483282,-0.029818957,0.697342207,1.966092969,1.466011769,8.688853379,Non-Default
Medium,Machinery,West,Medium,Yes,50.18151474,108.7387578,0.246524863,-0.124317904,2.405297714,1.96066527,80.8354072,Default
Small,Textiles,South,Medium,No,45.25909336,119.3731709,0.273902026,0.042823421,1.927262635,7.70998124,61.09800284,Non-Default
Small,Automotive,South,Medium,No,45.40100486,87.3371163,0.158471539,-0.249579096,1.63073576,1.127507366,76.35698185,Non-Default
Medium,Machinery,Central,High,No,72.02336966,91.29849909,-0.280155636,0.244117087,2.68857055,1.240468568,30.83501564,Non-Default
Small,Textiles,Central,Medium,Yes,46.40079897,104.1166807,0.185019739,0.203055942,1.809197645,0.867123448,44.08515813,Default
Medium,Textiles,East,Medium,No,31.04566638,87.04552435,0.306687737,0.245306632,2.049681589,0.696850346,130.7173502,Non-Default
Medium,Automotive,East,High,Yes,65.65809773,93.3507233,0.171645062,-0.275060029,1.823011733,0.899379676,28.17259732,Non-Default
Small,Chemicals,Central,Medium,No,35.00970234,82.92439638,0.24702375,0.099003164,2.506097055,0.746977702,13.4269315,Non-Default
Small,Metals,West,High,No,39.11690065,91.47359385,-0.095868531,0.128452493,1.987458885,1.270052068,30.78946502,Non-Default
Medium,Automotive,East,High,No,49.09096789,112.9728357,-0.044830045,-0.299061052,1.835713975,0.785676415,12.41892355,Non-Default
Medium,Textiles,West,Medium,No,49.66384511,113.6487955,0.312062616,0.127580786,1.367215786,1.566795144,33.43632708,Non-Default
Medium,Textiles,Central,Low,No,49.40746579,85.28503456,0.183149731,-0.131745302,2.805391837,0.89317238,32.66661026,Default
Medium,Automotive,East,High,No,51.63939518,140.5599435,0.000555823,-0.044565767,2.698974456,1.246216425,7.27952598,Non-Default
Large,Chemicals,South,Medium,No,43.19369425,113.4681691,-0.004385486,0.174410702,1.749286053,0.606567975,30.20917,Non-Default
Medium,Metals,Central,Low,No,33.7932734,94.10796885,0.053880488,0.079680247,2.251382692,0.662154258,30.65117252,Non-Default
Medium,Machinery,East,Low,No,46.33370065,89.79458003,-0.009636462,-0.155767581,1.917848901,2.016316652,104.1164806,Default
Medium,Automotive,West,Medium,No,38.13689394,104.547549,0.051126638,-0.253611734,1.187603419,1.771584916,18.49053026,Non-Default
Small,Metals,West,Low,No,57.89238078,98.73644764,0.67865229,-0.01106266,1.627264083,0.674285957,710.0117673,Default
Medium,Metals,East,Medium,No,44.31454372,90.78502287,-0.090750394,0.086058293,2.67707896,0.911628061,74.53936429,Non-Default
Medium,Textiles,West,High,Yes,47.75788279,86.58336627,-0.308735354,0.033581715,2.55436371,0.763319584,8.414465119,Non-Default
Medium,Machinery,East,Low,Yes,63.74142781,93.15821323,-0.082517725,-0.001551261,1.025480842,3.514145724,33.40272747,Non-Default
Medium,Automotive,East,Low,No,52.17979016,115.8742793,0.160876007,-0.02759791,0.965706968,1.078512698,242.4318526,Default
Large,Textiles,West,High,No,41.79095343,115.3524605,0.170366814,0.389054327,2.677736832,1.190954763,336.5882451,Default
Large,Textiles,North,Medium,Yes,46.87429122,127.0711078,-0.165140157,0.077261268,2.778478051,2.321571914,15.64997737,Default
Large,Chemicals,South,High,No,50.15409017,114.0589373,-0.025325973,0.080648226,1.447312919,0.981486439,338.1255899,Non-Default
Medium,Metals,Central,Medium,Yes,56.20352356,108.0989959,0.223158109,-0.025156915,1.568430352,1.112752614,13.33079755,Default
Medium,Automotive,South,Medium,No,49.94323334,110.7127337,0.028502573,-0.076495029,1.538766175,3.519586501,52.11390888,Non-Default
Medium,Automotive,Central,Low,No,41.12270162,94.25009646,-0.154814568,0.50060086,1.079330439,3.478655169,6.921738741,Default
Medium,Automotive,Central,High,No,61.50971365,104.6439759,-0.112750204,0.170801153,2.439023336,1.965090706,120.8423107,Non-Default
Medium,Textiles,South,High,No,38.21423292,100.6349997,0.331599658,0.224291145,1.614189206,1.742630429,20.45749874,Default
Medium,Chemicals,East,Low,No,55.73286565,96.6960523,-0.040727744,-0.170239102,2.63969973,0.690919252,35.37804168,Default
Medium,Machinery,West,High,No,52.92825622,88.30717499,0.060536252,0.277223817,2.732742354,1.403325325,12.85064534,Non-Default
Medium,Textiles,North,Medium,No,49.10529257,97.35367628,-0.269741211,-0.220629063,2.808145574,0.867813694,97.6529667,Non-Default
Small,Machinery,North,Medium,No,40.26126247,98.33004338,0.002595246,0.11339465,2.599472649,2.81462116,30.11216401,Non-Default
Medium,Chemicals,North,Medium,No,23.52012679,94.30420335,0.614795689,0.057551251,2.535603604,2.093713739,15.95127095,Non-Default
Small,Metals,South,Medium,No,34.01868468,113.2310225,0.407874699,0.360568965,1.788873464,1.112383383,70.23216348,Non-Default
Large,Automotive,South,Low,No,53.78222026,95.17398698,0.100838827,-0.094265246,0.859284436,1.638917298,57.18876236,Default
Medium,Machinery,East,Medium,Yes,54.14829855,85.07510041,0.373036577,0.169770497,1.046537755,1.235361935,79.0569338,Non-Default
Small,Textiles,North,High,No,65.28739298,85.96186104,0.170688315,0.128138966,1.967925784,0.633618068,599.1606947,Default
Small,Machinery,East,Medium,No,50.42518672,95.48664018,0.51517855,-0.161978293,1.592056174,3.318954952,297.375668,Non-Default
Medium,Metals,North,Low,No,50.51068976,85.80802264,0.183408281,0.164211897,2.623979917,5.209272604,63.9335473,Non-Default
Medium,Automotive,South,Medium,No,42.99430515,101.150132,0.317997079,-0.007483217,2.038907759,6.052577832,15.59139334,Non-Default
Medium,Machinery,West,High,Yes,46.2197325,109.7937589,-0.372548847,0.019505638,1.017433946,3.415310147,6.463377403,Non-Default
Small,Metals,West,Medium,Yes,50.02466765,86.94045956,0.127220983,-0.062114295,1.852768412,3.830470066,17.80100847,Default
Medium,Textiles,West,High,No,66.63485553,115.1004014,-0.07264983,0.045070187,2.608318777,0.500228604,78.54827943,Non-Default
Medium,Chemicals,West,Medium,Yes,53.47383506,79.57505601,0.162208912,0.040555503,2.698778552,3.331529218,14.31353512,Default
Medium,Textiles,Central,High,No,45.8721532,102.2148395,0.154535443,0.162428316,1.165326066,0.930681195,100.0713417,Non-Default
Medium,Automotive,North,Medium,Yes,43.05995304,78.02518998,0.326746744,0.110323683,1.020659457,0.619938503,48.45001591,Default
Medium,Textiles,West,Medium,Yes,28.2853196,122.2904533,0.258958467,0.250010126,1.651379289,1.584902062,70.18147971,Default
Small,Textiles,Central,High,No,36.84788216,104.0129033,-0.231871496,0.23646041,0.94413398,1.795110032,15.80944071,Non-Default
Large,Textiles,Central,High,No,46.33838567,114.9022134,-0.320160301,0.405104615,2.397990924,1.44430583,5.784584856,Non-Default
Medium,Textiles,Central,Low,No,50.02170637,111.1176423,0.008981701,0.201479956,1.784571922,2.24328427,30.51061582,Non-Default
Medium,Automotive,East,Low,No,41.2799367,128.855624,0.200187451,0.065970683,1.236090062,2.68366835,34.88765794,Default
Small,Metals,East,Medium,No,61.24732038,97.75076444,0.176833892,0.313172924,1.025431649,0.618824747,103.9913394,Non-Default
Medium,Machinery,Central,Low,No,57.81648645,112.4902093,0.063435684,0.061461332,2.840174553,2.031721746,233.7024758,Default
Small,Chemicals,West,Low,No,54.44066243,94.61969819,0.172837069,0.102454647,0.894731639,0.498511587,49.92086885,Non-Default
Medium,Machinery,North,Low,No,61.12352987,86.6818233,0.214472463,-0.60032121,1.015332463,1.321579885,147.1398927,Non-Default
Large,Machinery,South,Medium,No,62.11731316,102.5944604,0.063647754,-0.195023748,1.315319638,0.562572631,448.0336633,Non-Default
Medium,Chemicals,East,Medium,No,44.92962097,119.6917085,0.174333413,0.204894237,1.008274859,1.32433471,47.27135527,Non-Default
Small,Automotive,West,Medium,Yes,45.15591801,94.75188545,0.191998378,0.36534907,2.217425211,0.681423738,138.8407345,Default
Small,Chemicals,West,Medium,No,48.94663883,89.54934781,0.043022267,0.164623691,1.28008164,2.855914726,30.98433098,Non-Default
Medium,Automotive,South,Low,No,45.95032054,91.53397997,0.345871584,0.182090702,1.855846091,5.240187816,170.3246096,Default
Small,Machinery,South,High,No,33.66982966,83.13444678,-0.189693971,0.198190469,2.692534895,0.671469388,26.90721213,Non-Default
Small,Automotive,West,High,No,54.51538522,93.53466897,0.380087585,0.039133153,2.614498491,2.875875262,33.40377549,Non-Default
Medium,Metals,South,High,No,50.22675183,84.17852778,0.259022931,-0.204427163,1.121736605,0.63316786,394.2049292,Non-Default
Medium,Chemicals,West,Medium,No,61.37815033,104.4801921,0.481856346,0.190059452,0.99520884,1.273922547,9.89930118,Non-Default
Small,Metals,South,Medium,Yes,36.02017867,108.9407817,-0.253831266,-0.279474291,2.261352782,2.079963176,7.712050779,Default
Large,Machinery,South,Medium,No,58.60001086,124.1300698,-0.020255883,0.152972299,1.262671413,1.649959335,131.190973,Non-Default
Small,Chemicals,West,Medium,No,70.93388075,107.9204167,0.14645187,0.38496574,2.519195195,0.502158067,68.55782559,Non-Default
Large,Machinery,Central,Low,No,41.78660805,94.65168003,0.101630222,0.102048987,1.755874926,1.072914901,104.6976245,Non-Default
Medium,Metals,West,High,No,44.44040567,84.16441599,-0.036396545,0.161351207,1.139943592,1.392898432,88.00844673,Non-Default
Large,Machinery,North,Low,No,51.93702236,102.5194794,0.111384946,0.302156135,2.94327567,1.149792156,128.2817942,Default
Medium,Chemicals,South,Low,No,54.61232246,85.53666116,0.299175988,-0.006601265,0.922351237,2.325564087,137.1016185,Default
Large,Chemicals,East,High,No,28.72479991,117.0581732,0.078196533,0.403477606,1.073447426,4.98457935,30.37363002,Non-Default
Large,Machinery,South,High,No,58.677431,92.57618,-0.222962044,0.285920587,2.586481347,2.339979255,11.21907451,Non-Default
Small,Chemicals,North,Medium,Yes,31.81924511,120.7130258,0.460958604,0.064150778,1.795907503,1.889985195,106.5071796,Default
Large,Chemicals,East,Low,No,58.14505674,103.0325441,-0.141769199,-0.519206356,2.863713822,0.637838944,31.42085917,Non-Default
Medium,Machinery,East,Medium,Yes,31.05744626,90.11265228,-0.193603306,0.004507764,1.04857564,1.037941121,13.1177477,Default
Medium,Metals,West,Medium,No,42.94770291,105.4424513,-0.095097531,0.001700979,1.14536419,1.695216983,51.6401506,Non-Default
Medium,Chemicals,Central,Medium,Yes,59.54437759,97.66396256,-0.072956489,0.111102137,0.804013801,6.164743853,30.15293737,Default
Medium,Chemicals,West,High,No,43.22446719,93.06077859,0.105125763,0.394933813,1.277654629,0.933746627,164.5759359,Non-Default
Small,Chemicals,East,Low,No,60.61793004,115.6659968,0.571988455,0.285055162,2.245973226,1.011160704,270.1490234,Default
Medium,Chemicals,East,Medium,No,50.25527467,100.5316932,-0.129004029,0.086514609,2.391326973,1.887967187,33.97852196,Non-Default
Medium,Machinery,Central,Medium,Yes,51.04593097,93.3014641,0.268857536,-0.033527132,1.745866894,5.242978687,50.47782109,Default
Medium,Metals,South,Medium,No,45.26204562,120.4472528,0.440211171,-0.427854131,1.366188121,1.673224165,35.59554641,Non-Default
Large,Metals,Central,Medium,No,40.29858347,116.3104136,-0.034752802,0.221880925,2.375925469,0.679675759,44.59663808,Non-Default
Medium,Automotive,West,Low,No,67.99068453,86.13200756,0.030071178,0.121207773,1.179741439,0.527387338,7.768344276,Default
